sample,dimension,method,y_label,target_gene,gRNA_simplified,effect_label,sil_score_test,sil_score_train,effect
0,2,euclidean,gRNA,SRPRA,sgRNA--SRPRA-3,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,TIMM23,sgRNA--TIMM23-2,1,0.2265692949295044,0.2918737828731537,effect
0,2,euclidean,gRNA,TMED2,sgRNA--TMED2-3,1,0.2265692949295044,0.2918737828731537,effect
0,2,euclidean,gRNA,ATP5F1B,sgRNA--ATP5F1B-6,1,0.2265692949295044,0.2918737828731537,effect
0,2,euclidean,gRNA,SEC61G,sgRNA--SEC61G-3,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,SRP68,sgRNA--SRP68-3,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,Control,Non-Targeting,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,CDKN1B,sgRNA--CDKN1B-2,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,UFM1,sgRNA--UFM1-1,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,SEC61A1,sgRNA--SEC61A1-1,1,0.2265692949295044,0.2918737828731537,effect
0,2,euclidean,gRNA,QARS,sgRNA--QARS-2,1,0.2265692949295044,0.2918737828731537,effect
0,2,euclidean,gRNA,SEC61A1,sgRNA--SEC61A1-3,1,0.2265692949295044,0.2918737828731537,effect
0,2,euclidean,gRNA,CDKN2A,sgRNA--CDKN2A-3,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,QARS,sgRNA--QARS-1,1,0.2265692949295044,0.2918737828731537,effect
0,2,euclidean,gRNA,CDKN2B,sgRNA--CDKN2B-4,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,SRPRB,sgRNA--SRPRB-4,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,SRPRA,sgRNA--SRPRA-1,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,EIF2B2,sgRNA--EIF2B2-1,1,0.2265692949295044,0.2918737828731537,effect
0,2,euclidean,gRNA,CARS,sgRNA--CARS-2,1,0.2265692949295044,0.2918737828731537,effect
0,2,euclidean,gRNA,ATP5F1B,sgRNA--ATP5F1B-1,1,0.2265692949295044,0.2918737828731537,effect
0,2,euclidean,gRNA,TMED10,sgRNA--TMED10-1,1,0.2265692949295044,0.2918737828731537,effect
0,2,euclidean,gRNA,TMED10,sgRNA--TMED10-3,1,0.2265692949295044,0.2918737828731537,effect
0,2,euclidean,gRNA,CARS,sgRNA--CARS-3,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,TTI2,sgRNA--TTI2-3,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,DDRGK1,sgRNA--DDRGK1-2,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,SRP68,sgRNA--SRP68-1,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,TELO2,sgRNA--TELO2-1,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,CDKN2A,sgRNA--CDKN2A-2,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,SCYL1,sgRNA--SCYL1-1,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,SRPRA,sgRNA--SRPRA-2,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,CDKN1B,sgRNA--CDKN1B-1,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,EIF2B3,sgRNA--EIF2B3-4,1,0.2265692949295044,0.2918737828731537,effect
0,2,euclidean,gRNA,DDRGK1,sgRNA--DDRGK1-0,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,CDKN2B,sgRNA--CDKN2B-1,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,CDKN1A,sgRNA--CDKN1A-1,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,TTI1,sgRNA--TTI1-3,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,TMEM167A,sgRNA--TMEM167A-3,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,TTI1,sgRNA--TTI1-6,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,SRP72,sgRNA--SRP72-1,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,TMEM167A,sgRNA--TMEM167A-1,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,HARS,sgRNA--HARS-1,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,TMEM167A,sgRNA--TMEM167A-0,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,IER3IP1,sgRNA--IER3IP1-2,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,MRPL39,sgRNA--MRPL39-2,1,0.2265692949295044,0.2918737828731537,effect
0,2,euclidean,gRNA,EIF2B4,sgRNA--EIF2B4-3,1,0.2265692949295044,0.2918737828731537,effect
0,2,euclidean,gRNA,DDOST,sgRNA--DDOST-2,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,UFL1,sgRNA--UFL1-5,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,CDKN2A,sgRNA--CDKN2A-1,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,SRP72,sgRNA--SRP72-3,1,0.2265692949295044,0.2918737828731537,effect
0,2,euclidean,gRNA,TIMM23,sgRNA--TIMM23-6,1,0.2265692949295044,0.2918737828731537,effect
0,2,euclidean,gRNA,DAD1,sgRNA--DAD1-1,0,0.2265692949295044,0.2918737828731537,no effect
0,2,euclidean,gRNA,DDOST,sgRNA--DDOST-3,0,0.2265692949295044,0.2918737828731537,no effect
